ID,path,label,speaker_id,spoof_method
0268.111028.015536.0517.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0517.1.wav,spoof,0268,meta-mms
0268.111028.015536.0518.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0518.1.wav,spoof,0268,meta-mms
0268.111028.015536.0520.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0520.1.wav,spoof,0268,meta-mms
0268.111028.015536.0521.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0521.1.wav,spoof,0268,meta-mms
0268.111028.015536.0523.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0523.1.wav,spoof,0268,meta-mms
0268.111028.015536.0524.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0524.1.wav,spoof,0268,meta-mms
0268.111028.015536.0525.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0525.1.wav,spoof,0268,meta-mms
0268.111028.015536.0526.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0526.1.wav,spoof,0268,meta-mms
0268.111028.015536.0529.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0529.1.wav,spoof,0268,meta-mms
0268.111028.015536.0531.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0531.1.wav,spoof,0268,meta-mms
0268.111028.015536.0532.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0532.1.wav,spoof,0268,meta-mms
0268.111028.015536.0534.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0534.1.wav,spoof,0268,meta-mms
0268.111028.015536.0535.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0535.1.wav,spoof,0268,meta-mms
0268.111028.015536.0537.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0537.1.wav,spoof,0268,meta-mms
0268.111028.015536.0538.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0538.1.wav,spoof,0268,meta-mms
0268.111028.015536.0540.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0540.1.wav,spoof,0268,meta-mms
0268.111028.015536.0542.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0542.1.wav,spoof,0268,meta-mms
0268.111028.015536.0543.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0543.1.wav,spoof,0268,meta-mms
0268.111028.015536.0544.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0544.1.wav,spoof,0268,meta-mms
0268.111028.015536.0546.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0546.1.wav,spoof,0268,meta-mms
0268.111028.015536.0548.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0548.1.wav,spoof,0268,meta-mms
0268.111028.015536.0549.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0549.1.wav,spoof,0268,meta-mms
0268.111028.015536.0552.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0552.1.wav,spoof,0268,meta-mms
0268.111028.015536.0553.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0553.1.wav,spoof,0268,meta-mms
0268.111028.015536.0555.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0555.1.wav,spoof,0268,meta-mms
0268.111028.015536.0556.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0556.1.wav,spoof,0268,meta-mms
0268.111028.015536.0557.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0557.1.wav,spoof,0268,meta-mms
0268.111028.015536.0558.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0558.1.wav,spoof,0268,meta-mms
0268.111028.015536.0560.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0560.1.wav,spoof,0268,meta-mms
0268.111028.015536.0561.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0561.1.wav,spoof,0268,meta-mms
0268.111028.015536.0562.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0562.1.wav,spoof,0268,meta-mms
0268.111028.015536.0564.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0564.1.wav,spoof,0268,meta-mms
0268.111028.015536.0565.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0565.1.wav,spoof,0268,meta-mms
0268.111028.015536.0566.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0566.1.wav,spoof,0268,meta-mms
0268.111028.015536.0572.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0572.1.wav,spoof,0268,meta-mms
0268.111028.015536.0573.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0573.1.wav,spoof,0268,meta-mms
0268.111028.015536.0576.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0576.1.wav,spoof,0268,meta-mms
0268.111028.015536.0577.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0577.1.wav,spoof,0268,meta-mms
0268.111028.015536.0579.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0579.1.wav,spoof,0268,meta-mms
0268.111028.015536.0580.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0580.1.wav,spoof,0268,meta-mms
0268.111028.015536.0581.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0581.1.wav,spoof,0268,meta-mms
0268.111028.015536.0582.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0582.1.wav,spoof,0268,meta-mms
0268.111028.015536.0583.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0583.1.wav,spoof,0268,meta-mms
0268.111028.015536.0584.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0584.1.wav,spoof,0268,meta-mms
0268.111028.015536.0587.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0587.1.wav,spoof,0268,meta-mms
0268.111028.015536.0588.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0588.1.wav,spoof,0268,meta-mms
0268.111028.015536.0589.1,C:\Users\Ninzz\Programming\ceb-deepfake-detect\data\normalised\meta-mms\0268\0268.111028.015536.0589.1.wav,spoof,0268,meta-mms
